Student_ID,Study_Hours_Per_Week,Attendance_Percent,Quiz_Avg_Score,Sleep_Hours_Per_Night,Social_Media_Hours_Per_Day,Previous_GPA,Extracurricular_Activities,Parent_Education_Level,Current_GPA,Final_Score,Pass_Fail,Grade,Risk_Level,Parent_Education_Level_Encoded,Pass_Fail_Encoded,Grade_Encoded,Risk_Level_Encoded,Study_Efficiency,Sleep_Study_Ratio,Social_Media_Risk,Attendance_Study_Product,Study_Hours_Per_Week_scaled,Attendance_Percent_scaled,Quiz_Avg_Score_scaled,Sleep_Hours_Per_Night_scaled,Social_Media_Hours_Per_Day_scaled,Previous_GPA_scaled,Extracurricular_Activities_scaled,Parent_Education_Level_Encoded_scaled,Study_Efficiency_scaled,Sleep_Study_Ratio_scaled,Social_Media_Risk_scaled,Attendance_Study_Product_scaled,Current_GPA_scaled,Final_Score_scaled,Feature_Set
S1221,43.1,84.6,41.2,7.8,2.1,2.64,1,High School,3.02,56.5,Pass,D,Medium Risk,0,1,2,2,0.93,1.25,0.32,36.46,2.4055570243208346,0.359106206522073,-1.3244345781353803,0.5159988945251526,-0.2982639969760249,-0.19879416323533644,0.8509629433967631,-1.1837123327881494,-0.4351535740120904,-0.35822118765669436,-0.3442166912121959,2.54687151330989,2.0565062431417847,0.7673263344574851,"[np.float64(2.4055570243208346), np.float64(0.359106206522073), np.float64(-1.3244345781353803), np.float64(0.5159988945251526), np.float64(-0.2982639969760249), np.float64(-0.19879416323533644), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.4351535740120904), np.float64(-0.35822118765669436), np.float64(-0.3442166912121959), np.float64(2.54687151330989), np.float64(2.0565062431417847), np.float64(0.7673263344574851)]"
S1222,1.3,54.3,71.2,6.6,3.4,2.79,0,Bachelor,1.5,39.4,Fail,F,High Risk,1,0,3,0,30.96,23.1,1.55,0.71,-1.9627582525585034,-1.9065952703530273,0.22985934771413224,-0.30959933671509166,0.20373392646886404,0.005951267177327695,-1.1751393027860062,-0.07743912457492572,2.4506611857142215,2.2939653636779394,1.3241044144344312,-1.8895339668820343,-1.7082649113511836,-0.7252207944012602,"[np.float64(-1.9627582525585034), np.float64(-1.9065952703530273), np.float64(0.22985934771413224), np.float64(-0.30959933671509166), np.float64(0.20373392646886404), np.float64(0.005951267177327695), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(2.4506611857142215), np.float64(2.2939653636779394), np.float64(1.3241044144344312), np.float64(-1.8895339668820343), np.float64(-1.7082649113511836), np.float64(-0.7252207944012602)]"
S1223,26.9,59.8,77.7,8.1,0.2,3.28,1,High School,2.75,52.8,Pass,D,Medium Risk,0,1,2,2,2.78,2.05,0.08,16.09,0.7125735916546795,-1.4953293257057318,0.5666230316481933,0.7223984523352134,-1.0319532697031704,0.6747863398586973,0.8509629433967631,-1.1837123327881494,-0.2573727779583549,-0.26111595923254305,-0.6697427606066597,0.019051104036896943,1.3877639985936914,0.44437754049389666,"[np.float64(0.7125735916546795), np.float64(-1.4953293257057318), np.float64(0.5666230316481933), np.float64(0.7223984523352134), np.float64(-1.0319532697031704), np.float64(0.6747863398586973), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.2573727779583549), np.float64(-0.26111595923254305), np.float64(-0.6697427606066597), np.float64(0.019051104036896943), np.float64(1.3877639985936914), np.float64(0.44437754049389666)]"
S1224,3.9,91.1,73.3,7.9,1.0,3.33,1,High School,1.74,41.7,Fail,F,Medium Risk,0,0,3,2,14.96,12.02,0.09,3.55,-1.6910448621306022,0.8451477774688767,0.33865992252359783,0.5847987471285065,-0.7230314706601618,0.743034816662919,0.8509629433967631,-1.1837123327881494,0.913097544168401,0.9490579500034428,-0.6561791743818904,-1.5371034336304241,-1.1138273606417677,-0.5244688413968672,"[np.float64(-1.6910448621306022), np.float64(0.8451477774688767), np.float64(0.33865992252359783), np.float64(0.5847987471285065), np.float64(-0.7230314706601618), np.float64(0.743034816662919), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(0.913097544168401), np.float64(0.9490579500034428), np.float64(-0.6561791743818904), np.float64(-1.5371034336304241), np.float64(-1.1138273606417677), np.float64(-0.5244688413968672)]"
S1225,15.3,82.6,61.3,5.6,4.9,2.21,1,Bachelor,2.14,46.5,Fail,F,Medium Risk,1,0,3,2,3.76,2.45,0.85,12.64,-0.49968615025441887,0.20955495392305643,-0.2830576478162072,-0.9975978627486284,0.7829622996745054,-0.7857310637516408,0.8509629433967631,-0.07743912457492572,-0.16319700491367342,-0.21256334502046736,0.37465337870057835,-0.40907753670889707,-0.12309810945940733,-0.10550824382248283,"[np.float64(-0.49968615025441887), np.float64(0.20955495392305643), np.float64(-0.2830576478162072), np.float64(-0.9975978627486284), np.float64(0.7829622996745054), np.float64(-0.7857310637516408), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.16319700491367342), np.float64(-0.21256334502046736), np.float64(0.37465337870057835), np.float64(-0.40907753670889707), np.float64(-0.12309810945940733), np.float64(-0.10550824382248283)]"
S1226,30.9,77.2,62.4,8.6,1.8,2.87,0,Bachelor,2.22,62.0,Pass,D,Low Risk,1,1,2,1,1.96,1.91,0.41,23.85,1.1305941923129894,-0.19423342809428756,-0.22606687053505833,1.0663977153519817,-0.4141096716171532,0.11514883006408205,-1.1751393027860062,-0.07743912457492572,-0.3361729145875782,-0.2781093742067695,-0.22214441518927197,0.9820303075694659,0.07504774077706486,1.2473853525114673,"[np.float64(1.1305941923129894), np.float64(-0.19423342809428756), np.float64(-0.22606687053505833), np.float64(1.0663977153519817), np.float64(-0.4141096716171532), np.float64(0.11514883006408205), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.3361729145875782), np.float64(-0.2781093742067695), np.float64(-0.22214441518927197), np.float64(0.9820303075694659), np.float64(0.07504774077706486), np.float64(1.2473853525114673)]"
S1227,20.6,80.3,65.9,6.2,2.4,3.17,1,Master,1.81,42.8,Fail,F,Medium Risk,2,0,3,2,3.05,2.04,0.47,16.54,0.05419114561784177,0.03757101343418763,-0.04473257918594816,-0.584798747128506,-0.18241832233489674,0.5246396908894103,0.8509629433967631,1.0288340836382979,-0.23142639150726918,-0.26232977458784495,-0.14076289784065604,0.07489397022113087,-0.9404497416848545,-0.4284570377860712,"[np.float64(0.05419114561784177), np.float64(0.03757101343418763), np.float64(-0.04473257918594816), np.float64(-0.584798747128506), np.float64(-0.18241832233489674), np.float64(0.5246396908894103), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(-0.23142639150726918), np.float64(-0.26232977458784495), np.float64(-0.14076289784065604), np.float64(0.07489397022113087), np.float64(-0.9404497416848545), np.float64(-0.4284570377860712)]"
S1228,9.2,85.2,62.1,8.2,1.7,3.96,1,Bachelor,2.25,43.1,Fail,F,Medium Risk,1,0,3,2,6.09,5.8,0.25,7.84,-1.1371675662583416,0.40397158230177854,-0.24160980979355332,0.7911983049385668,-0.4527248964975293,1.6029656243961088,0.8509629433967631,-0.07743912457492572,0.06071070038643671,0.1940647990056663,-0.43916179478558115,-1.0047347760073932,0.14935243461574138,-0.4022720004376718,"[np.float64(-1.1371675662583416), np.float64(0.40397158230177854), np.float64(-0.24160980979355332), np.float64(0.7911983049385668), np.float64(-0.4527248964975293), np.float64(1.6029656243961088), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(0.06071070038643671), np.float64(0.1940647990056663), np.float64(-0.43916179478558115), np.float64(-1.0047347760073932), np.float64(0.14935243461574138), np.float64(-0.4022720004376718)]"
S1229,12.8,71.9,84.3,7.6,0.1,3.36,1,PhD,2.54,40.7,Fail,F,Medium Risk,3,0,3,2,6.11,3.94,0.03,9.2,-0.7609490256658625,-0.5905442474816811,0.9085676953350857,0.3783991893184451,-1.0705684945835465,0.7839839027454516,0.8509629433967631,2.1351072918515213,0.06263265493836903,-0.03170485708048553,-0.7375606917305063,-0.8359652248728194,0.8676311417229525,-0.611752299224864,"[np.float64(-0.7609490256658625), np.float64(-0.5905442474816811), np.float64(0.9085676953350857), np.float64(0.3783991893184451), np.float64(-1.0705684945835465), np.float64(0.7839839027454516), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(0.06263265493836903), np.float64(-0.03170485708048553), np.float64(-0.7375606917305063), np.float64(-0.8359652248728194), np.float64(0.8676311417229525), np.float64(-0.611752299224864)]"
S1230,26.8,68.3,100.0,9.8,0.5,3.43,1,High School,2.43,42.1,Fail,F,Medium Risk,0,0,3,2,3.6,2.49,0.16,18.3,0.7021230766382219,-0.8597365021599116,1.7219815165296641,1.8919959465922265,-0.9161075950620422,0.879531770271362,0.8509629433967631,-1.1837123327881494,-0.1785726413291316,-0.2077080835992598,-0.5612340708085051,0.2933016246305796,0.5951805976478038,-0.4895554582656686,"[np.float64(0.7021230766382219), np.float64(-0.8597365021599116), np.float64(1.7219815165296641), np.float64(1.8919959465922265), np.float64(-0.9161075950620422), np.float64(0.879531770271362), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.1785726413291316), np.float64(-0.2077080835992598), np.float64(-0.5612340708085051), np.float64(0.2933016246305796), np.float64(0.5951805976478038), np.float64(-0.4895554582656686)]"
S1231,12.7,82.9,53.9,6.7,1.8,2.87,1,High School,1.55,43.5,Fail,F,Medium Risk,0,0,3,2,3.93,3.5,0.31,10.53,-0.7713995406823204,0.23198764181290976,-0.6664501495257535,-0.2407994841117376,-0.4141096716171532,0.11514883006408205,0.8509629433967631,-1.1837123327881494,-0.14686039122224903,-0.08511273271376875,-0.3577802774369652,-0.6709185314838612,-1.5844237549533886,-0.3673586173064732,"[np.float64(-0.7713995406823204), np.float64(0.23198764181290976), np.float64(-0.6664501495257535), np.float64(-0.2407994841117376), np.float64(-0.4141096716171532), np.float64(0.11514883006408205), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.14686039122224903), np.float64(-0.08511273271376875), np.float64(-0.3577802774369652), np.float64(-0.6709185314838612), np.float64(-1.5844237549533886), np.float64(-0.3673586173064732)]"
S1232,22.2,65.3,37.6,6.5,0.7,3.93,1,High School,1.97,45.2,Fail,F,Medium Risk,0,0,3,2,1.62,1.99,0.24,14.5,0.22139938588116548,-1.0840633810584364,-1.510949849237322,-0.3783991893184451,-0.8388771453012902,1.5620165383135762,0.8509629433967631,-1.1837123327881494,-0.36884614197042687,-0.2683988513643544,-0.4527253810103505,-0.17826035648072988,-0.5441580412119107,-0.21897673899887843,"[np.float64(0.22139938588116548), np.float64(-1.0840633810584364), np.float64(-1.510949849237322), np.float64(-0.3783991893184451), np.float64(-0.8388771453012902), np.float64(1.5620165383135762), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.36884614197042687), np.float64(-0.2683988513643544), np.float64(-0.4527253810103505), np.float64(-0.17826035648072988), np.float64(-0.5441580412119107), np.float64(-0.21897673899887843)]"
S1233,20.5,86.1,63.2,7.0,0.2,3.13,1,High School,2.29,52.8,Pass,D,Medium Risk,0,1,2,2,2.94,2.31,0.03,17.65,0.043740630601383876,0.47126964597133536,-0.18461903251240444,-0.034399926301676716,-1.0319532697031704,0.47004090944603316,0.8509629433967631,-1.1837123327881494,-0.2419971415428967,-0.22955675999469385,-0.7375606917305063,0.21263970680890804,0.24842535973397747,0.44437754049389666,"[np.float64(0.043740630601383876), np.float64(0.47126964597133536), np.float64(-0.18461903251240444), np.float64(-0.034399926301676716), np.float64(-1.0319532697031704), np.float64(0.47004090944603316), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.2419971415428967), np.float64(-0.22955675999469385), np.float64(-0.7375606917305063), np.float64(0.21263970680890804), np.float64(0.24842535973397747), np.float64(0.44437754049389666)]"
S1234,13.5,54.5,100.0,6.5,5.6,2.11,1,Bachelor,2.13,29.9,Fail,F,High Risk,1,0,3,0,6.9,3.2,2.55,7.36,-0.6877954205506583,-1.8916401450931255,1.7219815165296641,-0.3783991893184451,1.0532688738371376,-0.9222280173600838,0.8509629433967631,-0.07743912457492572,0.13854985973969391,-0.12152719337282548,2.6804630369113633,-1.064300499937243,-0.1478663407389669,-1.5544136437672296,"[np.float64(-0.6877954205506583), np.float64(-1.8916401450931255), np.float64(1.7219815165296641), np.float64(-0.3783991893184451), np.float64(1.0532688738371376), np.float64(-0.9222280173600838), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(0.13854985973969391), np.float64(-0.12152719337282548), np.float64(2.6804630369113633), np.float64(-1.064300499937243), np.float64(-0.1478663407389669), np.float64(-1.5544136437672296)]"
S1235,41.4,95.4,48.9,8.2,9.15,3.92,1,Bachelor,2.96,51.5,Pass,D,Medium Risk,1,1,2,2,1.15,1.36,0.42,39.5,2.2278982690410527,1.1666829705567632,-0.925499137167339,0.7911983049385668,2.424109357090489,1.5483668429527315,0.8509629433967631,-0.07743912457492572,-0.41401207394083533,-0.3448692187483735,-0.20858082896450264,2.9241210981989374,1.9078968554644304,0.3309090453175011,"[np.float64(2.2278982690410527), np.float64(1.1666829705567632), np.float64(-0.925499137167339), np.float64(0.7911983049385668), np.float64(2.424109357090489), np.float64(1.5483668429527315), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.41401207394083533), np.float64(-0.3448692187483735), np.float64(-0.20858082896450264), np.float64(2.9241210981989374), np.float64(1.9078968554644304), np.float64(0.3309090453175011)]"
S1236,26.3,87.1,97.8,4.6,4.7,3.36,1,High School,2.59,40.2,Fail,F,Medium Risk,0,0,3,2,3.58,1.19,0.61,22.91,0.6498705015559333,0.5460452722708437,1.6079999619673664,-1.685596388782165,0.7057318499137532,0.7839839027454516,0.8509629433967631,-1.1837123327881494,-0.18049459588106387,-0.36550407978850574,0.04912730930611454,0.8653807648735102,0.9914722981207471,-0.6553940281388624,"[np.float64(0.6498705015559333), np.float64(0.5460452722708437), np.float64(1.6079999619673664), np.float64(-1.685596388782165), np.float64(0.7057318499137532), np.float64(0.7839839027454516), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.18049459588106387), np.float64(-0.36550407978850574), np.float64(0.04912730930611454), np.float64(0.8653807648735102), np.float64(0.9914722981207471), np.float64(-0.6553940281388624)]"
S1237,0.0,83.8,98.6,5.4,5.8,2.45,1,PhD,2.53,53.0,Pass,D,Medium Risk,3,1,2,2,98.6,54.0,0.94,0.0,-2.0986149477724543,0.2992857054824666,1.64944779999002,-1.1351975679553352,1.13049932359789,-0.4581383750913777,0.8509629433967631,2.1351072918515213,8.950711480349177,6.044654811560784,0.4967256547235022,-1.977641600194937,0.8428629104433929,0.4618342320594963,"[np.float64(-2.0986149477724543), np.float64(0.2992857054824666), np.float64(1.64944779999002), np.float64(-1.1351975679553352), np.float64(1.13049932359789), np.float64(-0.4581383750913777), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(8.950711480349177), np.float64(6.044654811560784), np.float64(0.4967256547235022), np.float64(-1.977641600194937), np.float64(0.8428629104433929), np.float64(0.4618342320594963)]"
S1238,21.9,94.7,53.9,5.4,0.8,2.42,1,Master,2.29,40.5,Fail,F,Medium Risk,2,0,3,2,2.35,1.67,0.04,20.74,0.1900478408317922,1.114340032147107,-0.6664501495257535,-1.1351975679553352,-0.8002619204209138,-0.49908746117391095,0.8509629433967631,1.0288340836382979,-0.2986948008248988,-0.3072409427340149,-0.7239971055057369,0.5960940546073149,0.24842535973397747,-0.6292089907904636,"[np.float64(0.1900478408317922), np.float64(1.114340032147107), np.float64(-0.6664501495257535), np.float64(-1.1351975679553352), np.float64(-0.8002619204209138), np.float64(-0.49908746117391095), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(-0.2986948008248988), np.float64(-0.3072409427340149), np.float64(-0.7239971055057369), np.float64(0.5960940546073149), np.float64(0.24842535973397747), np.float64(-0.6292089907904636)]"
S1239,13.4,100.0,76.4,8.4,9.15,3.04,0,High School,2.23,57.5,Pass,D,Medium Risk,0,1,2,2,5.31,4.17,0.0,13.4,-0.6982459355671161,1.5106508515345007,0.49927029486138125,0.928798010145275,2.424109357090489,0.34719365119843476,-1.1751393027860062,-1.1837123327881494,-0.014245527138922062,-0.0037871039085420237,-0.7782514504048142,-0.31476514048663523,0.09981597205662333,0.8546097922854818,"[np.float64(-0.6982459355671161), np.float64(1.5106508515345007), np.float64(0.49927029486138125), np.float64(0.928798010145275), np.float64(2.424109357090489), np.float64(0.34719365119843476), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.014245527138922062), np.float64(-0.0037871039085420237), np.float64(-0.7782514504048142), np.float64(-0.31476514048663523), np.float64(0.09981597205662333), np.float64(0.8546097922854818)]"
S1240,28.5,95.2,97.6,9.6,0.7,3.17,1,High School,2.45,75.2,Pass,B,Low Risk,0,1,0,1,3.31,2.3,0.03,27.13,0.8797818319180036,1.1517278452968611,1.597638002461703,1.7543962413855185,-0.8388771453012902,0.5246396908894103,0.8509629433967631,-1.1837123327881494,-0.20644098233214958,-0.2307705753499958,-0.7375606917305063,1.389062754423438,0.6447170602069219,2.3995269958410255,"[np.float64(0.8797818319180036), np.float64(1.1517278452968611), np.float64(1.597638002461703), np.float64(1.7543962413855185), np.float64(-0.8388771453012902), np.float64(0.5246396908894103), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.20644098233214958), np.float64(-0.2307705753499958), np.float64(-0.7375606917305063), np.float64(1.389062754423438), np.float64(0.6447170602069219), np.float64(2.3995269958410255)]"
S1241,12.1,52.4,57.4,6.8,9.1,2.96,1,High School,1.55,24.3,Fail,F,High Risk,0,0,3,0,4.38,3.72,4.33,6.34,-0.8341026307810668,-2.0486689603220927,-0.48511585817664377,-0.17199963150838418,2.4048017446503,0.23799608831168043,0.8509629433967631,-1.1837123327881494,-0.10361641380377286,-0.058408794897127116,5.094781384920303,-1.1908776632881735,-1.5844237549533886,-2.0432010076040115,"[np.float64(-0.8341026307810668), np.float64(-2.0486689603220927), np.float64(-0.48511585817664377), np.float64(-0.17199963150838418), np.float64(2.4048017446503), np.float64(0.23799608831168043), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.10361641380377286), np.float64(-0.058408794897127116), np.float64(5.094781384920303), np.float64(-1.1908776632881735), np.float64(-1.5844237549533886), np.float64(-2.0432010076040115)]"
S1242,18.9,60.8,60.9,6.7,9.15,3.05,1,High School,1.7,24.9,Fail,F,High Risk,0,0,3,0,3.06,2.39,3.59,11.49,-0.12346760966194022,-1.4205536994062236,-0.303781566827534,-0.2407994841117376,2.424109357090489,0.36084334655927874,0.8509629433967631,-1.1837123327881494,-0.23046541423130304,-0.21984623715227872,4.091076004287373,-0.5517870836241618,-1.2129002857600037,-1.9908309329072136,"[np.float64(-0.12346760966194022), np.float64(-1.4205536994062236), np.float64(-0.303781566827534), np.float64(-0.2407994841117376), np.float64(2.424109357090489), np.float64(0.36084334655927874), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.23046541423130304), np.float64(-0.21984623715227872), np.float64(4.091076004287373), np.float64(-0.5517870836241618), np.float64(-1.2129002857600037), np.float64(-1.9908309329072136)]"
S1243,25.0,70.6,53.4,7.1,3.7,4.0,1,High School,2.51,48.3,Fail,F,Medium Risk,0,0,3,2,2.05,1.93,1.09,17.65,0.5140138063419825,-0.6877525616710427,-0.6923550482899121,0.034399926301676716,0.3195796011099924,1.6575644058394858,0.8509629433967631,-1.1837123327881494,-0.32752411910388296,-0.27568174349616575,0.7001794480950423,0.21263970680890804,0.7933264478842749,0.051601980267911136,"[np.float64(0.5140138063419825), np.float64(-0.6877525616710427), np.float64(-0.6923550482899121), np.float64(0.034399926301676716), np.float64(0.3195796011099924), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.32752411910388296), np.float64(-0.27568174349616575), np.float64(0.7001794480950423), np.float64(0.21263970680890804), np.float64(0.7933264478842749), np.float64(0.051601980267911136)]"
S1244,28.7,80.4,44.7,8.7,9.15,3.66,0,Bachelor,2.37,36.6,Fail,F,High Risk,1,0,3,0,1.51,2.07,1.79,23.07,0.900682861950919,0.0450485760641391,-1.1431002867862705,1.1351975679553352,2.424109357090489,1.1934747635707805,-1.1751393027860062,-0.07743912457492572,-0.37941689200605444,-0.2586883285219393,1.6496304838288949,0.8852360061834601,0.44657120997044963,-0.9696144763196509,"[np.float64(0.900682861950919), np.float64(0.0450485760641391), np.float64(-1.1431002867862705), np.float64(1.1351975679553352), np.float64(2.424109357090489), np.float64(1.1934747635707805), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.37941689200605444), np.float64(-0.2586883285219393), np.float64(1.6496304838288949), np.float64(0.8852360061834601), np.float64(0.44657120997044963), np.float64(-0.9696144763196509)]"
S1245,8.0,87.8,52.0,5.6,2.5,2.95,1,High School,1.55,39.0,Fail,F,High Risk,0,0,3,0,5.78,4.51,0.31,7.02,-1.2625737464558344,0.5983882106804996,-0.7648887648295559,-0.9975978627486284,-0.14380309745452063,0.22434639295083642,0.8509629433967631,-1.1837123327881494,0.030920404831486475,0.03748261817172228,-0.3577802774369652,-1.1064928877208864,-1.5844237549533886,-0.7601341775324587,"[np.float64(-1.2625737464558344), np.float64(0.5983882106804996), np.float64(-0.7648887648295559), np.float64(-0.9975978627486284), np.float64(-0.14380309745452063), np.float64(0.22434639295083642), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(0.030920404831486475), np.float64(0.03748261817172228), np.float64(-0.3577802774369652), np.float64(-1.1064928877208864), np.float64(-1.5844237549533886), np.float64(-0.7601341775324587)]"
S1246,16.7,69.1,40.5,7.4,0.9,3.55,0,Bachelor,1.99,35.4,Fail,F,High Risk,1,0,3,0,2.29,2.98,0.28,11.54,-0.35337894002401055,-0.7999160011203051,-1.3607014364052024,0.2407994841117382,-0.7616466955405379,1.043328114601493,-1.1751393027860062,-0.07743912457492572,-0.30446066448069564,-0.14823113118946712,-0.39847103611127316,-0.5455823207148026,-0.49462157865279266,-1.0743546257132472,"[np.float64(-0.35337894002401055), np.float64(-0.7999160011203051), np.float64(-1.3607014364052024), np.float64(0.2407994841117382), np.float64(-0.7616466955405379), np.float64(1.043328114601493), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.30446066448069564), np.float64(-0.14823113118946712), np.float64(-0.39847103611127316), np.float64(-0.5455823207148026), np.float64(-0.49462157865279266), np.float64(-1.0743546257132472)]"
S1247,15.3,82.8,65.7,8.5,1.7,1.97,1,PhD,2.32,33.6,Fail,F,High Risk,3,0,3,0,4.03,3.72,0.29,12.67,-0.49968615025441887,0.2245100791829583,-0.05509453869161173,0.9975978627486284,-0.4527248964975293,-1.1133237524119037,0.8509629433967631,2.1351072918515213,-0.13725061846258765,-0.058408794897127116,-0.3849074498865039,-0.40535467896328153,0.322730053572654,-1.2314648498036413,"[np.float64(-0.49968615025441887), np.float64(0.2245100791829583), np.float64(-0.05509453869161173), np.float64(0.9975978627486284), np.float64(-0.4527248964975293), np.float64(-1.1133237524119037), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.13725061846258765), np.float64(-0.058408794897127116), np.float64(-0.3849074498865039), np.float64(-0.40535467896328153), np.float64(0.322730053572654), np.float64(-1.2314648498036413)]"
S1248,13.5,68.7,49.6,7.8,2.7,3.12,1,Bachelor,2.35,20.9,Fail,F,High Risk,1,0,3,0,3.42,3.85,0.85,9.27,-0.6877954205506583,-0.8298262516401078,-0.8892322788975169,0.5159988945251526,-0.0665726476937684,0.4563912140851891,0.8509629433967631,-0.07743912457492572,-0.1958702322965221,-0.04262919527820254,0.37465337870057835,-0.8272785567997164,0.3970347474113316,-2.339964764219201,"[np.float64(-0.6877954205506583), np.float64(-0.8298262516401078), np.float64(-0.8892322788975169), np.float64(0.5159988945251526), np.float64(-0.0665726476937684), np.float64(0.4563912140851891), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.1958702322965221), np.float64(-0.04262919527820254), np.float64(0.37465337870057835), np.float64(-0.8272785567997164), np.float64(0.3970347474113316), np.float64(-2.339964764219201)]"
S1249,37.7,70.8,69.7,7.3,0.2,4.0,1,PhD,2.93,61.3,Pass,D,Low Risk,3,1,2,1,1.8,1.33,0.06,26.69,1.8412292134321167,-0.6727974364111409,0.15214465142165662,0.17199963150838418,-1.0319532697031704,1.6575644058394858,0.8509629433967631,2.1351072918515213,-0.3515485510030364,-0.3485106648142792,-0.6968699330561983,1.334460840821076,1.8335921616257538,1.1862869320318694,"[np.float64(1.8412292134321167), np.float64(-0.6727974364111409), np.float64(0.15214465142165662), np.float64(0.17199963150838418), np.float64(-1.0319532697031704), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.3515485510030364), np.float64(-0.3485106648142792), np.float64(-0.6968699330561983), np.float64(1.334460840821076), np.float64(1.8335921616257538), np.float64(1.1862869320318694)]"
S1250,24.0,58.9,33.9,8.5,2.9,2.63,0,High School,2.08,34.9,Fail,F,High Risk,0,0,3,0,1.36,2.41,1.19,14.14,0.409508656177405,-1.562627389375289,-1.7026461000920954,0.9975978627486284,0.010657802066983652,-0.21244385859618103,-1.1751393027860062,-1.1837123327881494,-0.3938315511455464,-0.21741860644167493,0.8358153103427354,-0.22293464942811703,-0.27170749713676146,-1.1179963546272458,"[np.float64(0.409508656177405), np.float64(-1.562627389375289), np.float64(-1.7026461000920954), np.float64(0.9975978627486284), np.float64(0.010657802066983652), np.float64(-0.21244385859618103), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.3938315511455464), np.float64(-0.21741860644167493), np.float64(0.8358153103427354), np.float64(-0.22293464942811703), np.float64(-0.27170749713676146), np.float64(-1.1179963546272458)]"
S1251,7.4,66.2,71.6,3.2124999999999986,9.15,2.12,1,Bachelor,1.55,25.6,Fail,F,High Risk,1,0,3,0,8.52,2.78,3.09,4.9,-1.3252768365545808,-1.0167653173888784,0.25058326672545866,-2.640194343653698,2.424109357090489,-0.9085783219992392,0.8509629433967631,-0.07743912457492572,0.2942281784462082,-0.17250743829550497,3.4128966930489066,-1.3695748350777222,-1.5844237549533886,-1.9297325124276157,"[np.float64(-1.3252768365545808), np.float64(-1.0167653173888784), np.float64(0.25058326672545866), np.float64(-2.640194343653698), np.float64(2.424109357090489), np.float64(-0.9085783219992392), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(0.2942281784462082), np.float64(-0.17250743829550497), np.float64(3.4128966930489066), np.float64(-1.3695748350777222), np.float64(-1.5844237549533886), np.float64(-1.9297325124276157)]"
S1252,29.2,59.7,81.7,8.0,0.6,2.28,0,Bachelor,2.44,61.2,Pass,D,Low Risk,1,1,2,1,2.71,1.87,0.24,17.43,0.9529354370332077,-1.5028068883356822,0.7738622217614617,0.65359859973186,-0.8774923701816661,-0.6901831962257311,-1.1751393027860062,-0.07743912457492572,-0.26409961889011785,-0.2829646356279771,-0.4527253810103505,0.1853387500077271,0.6199488289273622,1.1775585862490703,"[np.float64(0.9529354370332077), np.float64(-1.5028068883356822), np.float64(0.7738622217614617), np.float64(0.65359859973186), np.float64(-0.8774923701816661), np.float64(-0.6901831962257311), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.26409961889011785), np.float64(-0.2829646356279771), np.float64(-0.4527253810103505), np.float64(0.1853387500077271), np.float64(0.6199488289273622), np.float64(1.1775585862490703)]"
